follower_id,following,screen_name,is_geo_enabled
14109329,"mitchrichmond23","andrewfinchwbc",false
1830316772,"mitchrichmond23","nbanationsforev",false
64329317,"mitchrichmond23","Groovonne",false
7564892,"mitchrichmond23","MichelleRozzen",true
49566217,"mitchrichmond23","hjestebez",true
593977551,"mitchrichmond23","dakotamaneval",false
356101282,"mitchrichmond23","MalibuCyn",true
15917338,"mitchrichmond23","WillieTaylor",false
409661011,"mitchrichmond23","QueenBBJudy",false
152761814,"mitchrichmond23","BreezyJose",true
198703781,"mitchrichmond23","RStalis07",true
1129076341,"mitchrichmond23","dollarsigns562",false
725493788,"mitchrichmond23","FloydWalker1",true
27823498,"mitchrichmond23","cjpaul14",false
1006347589,"mitchrichmond23","Naddimausi",false
20253912,"mitchrichmond23","amandabuffalo",false
726654002,"mitchrichmond23","GT__Updates",false
167775354,"mitchrichmond23","liezelja",false
137365202,"mitchrichmond23","Leo_JClark",true
59768146,"mitchrichmond23","angelschocolate",false
1646883948,"mitchrichmond23","3vol_Angel",false
1707063624,"mitchrichmond23","Ploy_Duangkamon",true
1499479562,"mitchrichmond23","Shadanah",false
74415274,"mitchrichmond23","kandybreezy",false
109199068,"mitchrichmond23","In2WinRecords",true
568186481,"mitchrichmond23","imdhayungbaws",true
234657868,"mitchrichmond23","Gumdropz84",false
720601003,"mitchrichmond23","CrazyLiNiCat",false
1578825529,"mitchrichmond23","kemo_202",false
1623236839,"mitchrichmond23","michaeljoel1992",false
1323498624,"mitchrichmond23","titaj6442",false
1198714220,"mitchrichmond23","Cameron_H90",false
125783114,"mitchrichmond23","zerocuecard",false
1681236277,"mitchrichmond23","BrickHouze1",false
1275980178,"mitchrichmond23","BassiemodiseM",false
158052924,"mitchrichmond23","centralvalleyfb",true
128397532,"mitchrichmond23","GREENLIGHTENTLA",false
1731514982,"mitchrichmond23","Marky_Saaaan",false
218751236,"mitchrichmond23","jmaiso33",false
145543210,"mitchrichmond23","jacquezvargas",false
968853223,"mitchrichmond23","SethRosenberg3",false
1475255072,"mitchrichmond23","Scullyfan",true
15694540,"mitchrichmond23","JasonImprota",true
1609771261,"mitchrichmond23","alnoorjamal17",false
22818861,"mitchrichmond23","sac_midtown",false
386150869,"mitchrichmond23","IAmQueenJaz",false
25491294,"mitchrichmond23","NajJeter",true
25775212,"mitchrichmond23","goodwilly",false
1666696092,"mitchrichmond23","RonnyTheGamer",false
1640882598,"mitchrichmond23","sjay0908",false
532800344,"mitchrichmond23","PatVogeli",false
954582188,"mitchrichmond23","HentonBuckets43",false
37555792,"mitchrichmond23","imagez2kdesign",true
40797100,"mitchrichmond23","Greenleaf33",false
1720636676,"mitchrichmond23","GennaSgrizzi",false
127412691,"mitchrichmond23","HuiWesley",true
38807080,"mitchrichmond23","KananiMac",false
1132201152,"mitchrichmond23","mooremattersllc",true
63767912,"mitchrichmond23","Tre_Lamar",false
1124196104,"mitchrichmond23","exnbadotcom",false
129380621,"mitchrichmond23","taker1293",false
1712023226,"mitchrichmond23","coach_twitty",false
44852332,"mitchrichmond23","andrewluii",false
38555645,"mitchrichmond23","CoachJimLes",false
115505099,"mitchrichmond23","rockeritalindaa",true
1682352266,"mitchrichmond23","JoinSBNP",false
1705511328,"mitchrichmond23","ReggieStewartJr",false
121625910,"mitchrichmond23","swjones009",false
1700601450,"mitchrichmond23","athletepropage",false
1445208974,"mitchrichmond23","JamesSaldivar80",false
28278402,"mitchrichmond23","AlexDodge1",false
390259885,"mitchrichmond23","medientycoon",false
416866438,"mitchrichmond23","YTthanx4pLAyin",true
1344378614,"mitchrichmond23","ViggySmalls1",true
1423909776,"mitchrichmond23","AntonGarcia3",false
1685976138,"mitchrichmond23","metallifrk15",false
1699612021,"mitchrichmond23","bball_analysis",false
406729762,"mitchrichmond23","lc_hrbwy",false
235650902,"mitchrichmond23","Thehailhailhail",false
1698206042,"mitchrichmond23","proathletepage",false
24979103,"mitchrichmond23","ManOfMuzic",true
1696736076,"mitchrichmond23","fooltone",false
1689913800,"mitchrichmond23","PowercatBergie",false
1688769140,"mitchrichmond23","J23Ruger",false
55717182,"mitchrichmond23","shutdown24",false
1694421199,"mitchrichmond23","ufcnba6719",false
120310856,"mitchrichmond23","gabriel__02",true
590932814,"mitchrichmond23","KiwiTo_Real",true
1691084749,"mitchrichmond23","ChinaYouqi",true
22294072,"mitchrichmond23","natewashburn",false
532883622,"mitchrichmond23","Gameteenteen",false
41569607,"mitchrichmond23","Naimthestar",false
1691302284,"mitchrichmond23","LifeIsWritten01",false
1688966780,"mitchrichmond23","ufcnbasahi6111",false
874771358,"mitchrichmond23","TJ_Munk34",false
1688940613,"mitchrichmond23","ufcnbasahi1",false
375737990,"mitchrichmond23","andytetas",false
178529336,"mitchrichmond23","CoachToe_33",true
113977335,"mitchrichmond23","KCCatbackers",false
355661702,"mitchrichmond23","Nthalari",false
400428297,"mitchrichmond23","VinnieG30",false
32583357,"mitchrichmond23","BadmouthNet",true
1472681250,"mitchrichmond23","diyaaeeddine",true
1667587082,"mitchrichmond23","MonsterSlam2",false
1335586170,"mitchrichmond23","soltkyle",false
1680096631,"mitchrichmond23","DADDYSGIRL673",false
44677667,"mitchrichmond23","CoachOates",true
1683088638,"mitchrichmond23","DDDDWWWW3",false
1313040313,"mitchrichmond23","simonkasparet13",false
1580509958,"mitchrichmond23","Jaypierce34",false
76992202,"mitchrichmond23","backtoformula",false
1679749032,"mitchrichmond23","JosephMcClary",false
1618870386,"mitchrichmond23","BullsFan84",false
935270160,"mitchrichmond23","AladinSelman",false
1566903001,"mitchrichmond23","dresser34",false
24192782,"mitchrichmond23","lindy0629",false
1466434722,"mitchrichmond23","calton_jim",false
553067383,"mitchrichmond23","jazzysteph24",false
1557176798,"mitchrichmond23","mrwolferocks",false
589433710,"mitchrichmond23","NBABrasil",false
1665910663,"mitchrichmond23","DonnaKBushEnter",true
20575752,"mitchrichmond23","marcelluswiley",true
1392006224,"mitchrichmond23","espn1234567",true
288418726,"mitchrichmond23","GKaurTweets",true
410782265,"mitchrichmond23","LeeJimmyCool",false
101632465,"mitchrichmond23","ChatSacKings",false
1624111802,"mitchrichmond23","Sxylexy37Foster",true
805743714,"mitchrichmond23","Bacon_Bisquits",true
1339660483,"mitchrichmond23","DochaMamma",false
120356062,"mitchrichmond23","JonMac124",false
1578017694,"mitchrichmond23","jacsil77",false
448833869,"mitchrichmond23","muggsyismyidol",false
546059923,"mitchrichmond23","Ercle45_",false
18327490,"mitchrichmond23","madisonchasefit",false
1655449608,"mitchrichmond23","BedfordMrs",false
1275754586,"mitchrichmond23","thetruealborz",false
537807175,"mitchrichmond23","Kilbane89",false
1087580077,"mitchrichmond23","EyesWideShut18",false
583155669,"mitchrichmond23","FanBully",false
1627306135,"mitchrichmond23","lucasr1ch",true
628632454,"mitchrichmond23","PriceNed",false
1661822761,"mitchrichmond23","OfficialNBA2K",false
1656220508,"mitchrichmond23","RealRyanSaidi",false
229418669,"mitchrichmond23","Jbone327",false
543940693,"mitchrichmond23","ShovelheadTeach",false
421106601,"mitchrichmond23","josephfarid",true
26578760,"mitchrichmond23","daisydukes23",false
1592021940,"mitchrichmond23","Danielinspace",false
502029929,"mitchrichmond23","JFiddlerBHOF",true
45374487,"mitchrichmond23","heezythegreat",true
886135022,"mitchrichmond23","RealKingsscoop",true
1637225131,"mitchrichmond23","AnnaStrus",false
413265926,"mitchrichmond23","MsBarbie66",true
483382326,"mitchrichmond23","JamesRumohr",true
518241638,"mitchrichmond23","6thmanapps",true
1090068902,"mitchrichmond23","mitchpaulie",false
30543237,"mitchrichmond23","fab5sportzgmail",false
1649671566,"mitchrichmond23","bigbigjules",false
221650699,"mitchrichmond23","TheTannMan",false
1319305380,"mitchrichmond23","rwhittingtonjr",false
1064094078,"mitchrichmond23","BeckygcAda",false
820512540,"mitchrichmond23","scott_tillery",false
1646452338,"mitchrichmond23","SpaceGhost0420",false
1517974916,"mitchrichmond23","TomasSgrizzi",false
26430722,"mitchrichmond23","cashmoneybbs",false
754387482,"mitchrichmond23","l_m_p_76",false
1619144978,"mitchrichmond23","jchism674",false
437662668,"mitchrichmond23","JohnSaltnes",false
21927736,"mitchrichmond23","zo0mmike",false
60922165,"mitchrichmond23","ManuelUnlimited",false
1576352750,"mitchrichmond23","william_boozer",true
936224455,"mitchrichmond23","QuentinHoover",true
63604033,"mitchrichmond23","CorneliaChapin",true
1641661938,"mitchrichmond23","Bretthanza",false
1624000166,"mitchrichmond23","layituplikeaman",true
1641404208,"mitchrichmond23","Callen33Chris",false
848301469,"mitchrichmond23","TheRealNbakid",false
1491254430,"mitchrichmond23","sb_custom37",false
922638612,"mitchrichmond23","brentblee",false
362290974,"mitchrichmond23","JayleeThep",false
1343451756,"mitchrichmond23","MelOwens58",false
1627775778,"mitchrichmond23","NBAFan696",false
172005634,"mitchrichmond23","eglassner10",false
516173590,"mitchrichmond23","EnosHan1",false
55200681,"mitchrichmond23","bbananto",false
1317344382,"mitchrichmond23","TScheer10",false
436776680,"mitchrichmond23","natdar22",false
366317460,"mitchrichmond23","PlatinumAudioJB",true
321497317,"mitchrichmond23","JorgeHernande41",true
342571902,"mitchrichmond23","rica9821",false
1607235776,"mitchrichmond23","c1_payback",false
250951388,"mitchrichmond23","JodyMillard",false
1381829821,"mitchrichmond23","miketuck225",true
476266116,"mitchrichmond23","Grizzard_Goober",false
1626915289,"mitchrichmond23","LALakersFan4Eva",false
608615411,"mitchrichmond23","coachharsh",false
1623969008,"mitchrichmond23","austinhickman09",false
1623744672,"mitchrichmond23","AllAbout_NBA",false
1623429740,"mitchrichmond23","NBA_NBANEWS",false
289528569,"mitchrichmond23","shanelnarayan",true
29559659,"mitchrichmond23","TIMEOUT316",false
384159008,"mitchrichmond23","energizerfunny",false
1367733336,"mitchrichmond23","cheezitboy23",true
1287329912,"mitchrichmond23","kleekelly14",false
1319492041,"mitchrichmond23","lanemarsh12",false
59523395,"mitchrichmond23","Stadman14",false
109151024,"mitchrichmond23","wagonerwithano",false
489730144,"mitchrichmond23","nickhicks79",true
448408678,"mitchrichmond23","Bigsbee_fresh",false
325097479,"mitchrichmond23","joelc916",false
45078457,"mitchrichmond23","d_malicious",false
210124875,"mitchrichmond23","imcaveman5",false
1511339990,"mitchrichmond23","armero3_zury",false
246155309,"mitchrichmond23","JohnathanHerold",false
461761689,"mitchrichmond23","ElJefePoom",false
1512134540,"mitchrichmond23","ranygotwingies",false
280202283,"mitchrichmond23","SippyCupJonez",true
1594713037,"mitchrichmond23","Will_Warner_",false
851963868,"mitchrichmond23","prettynique1983",true
1611579044,"mitchrichmond23","RicardoJCorona",false
1523853534,"mitchrichmond23","kimpogireyes",false
17221691,"mitchrichmond23","sonnynayar",true
1611627889,"mitchrichmond23","anniemarszal",false
44738731,"mitchrichmond23","Orangeman89",false
292621904,"mitchrichmond23","Chuckboat",false
1046806146,"mitchrichmond23","Jimmysantos72",true
48069621,"mitchrichmond23","Basketcaffe",true
1606479355,"mitchrichmond23","GrizzliesHNL",false
161881055,"mitchrichmond23","zardozzelloz",false
368426629,"mitchrichmond23","emmanuelnasha",true
1605416041,"mitchrichmond23","estrellesjosel",false
445095801,"mitchrichmond23","LMHuskovich",true
1110153295,"mitchrichmond23","JunichiMatsuda1",false
245217246,"mitchrichmond23","chetfong",false
309373589,"mitchrichmond23","JakeBazeley",true
149819977,"mitchrichmond23","tmtm2010tmtm",false
139851531,"mitchrichmond23","ericmcintosh360",true
1339203480,"mitchrichmond23","CapozziMc",true
435510712,"mitchrichmond23","YoMARCOnehoo",false
141509306,"mitchrichmond23","Raiders1808",false
1049022938,"mitchrichmond23","EddineDiyaa",true
1598706420,"mitchrichmond23","Coach_Bill_S",true
17505113,"mitchrichmond23","djmattbain",false
162647646,"mitchrichmond23","schumakew",true
45965017,"mitchrichmond23","robertpartain",false
25598496,"mitchrichmond23","Rickyflip",true
1124588124,"mitchrichmond23","TomGatten",false
375483529,"mitchrichmond23","sheepdog1992",false
48438236,"mitchrichmond23","aaronlevinger",false
258677206,"mitchrichmond23","_Saracen_",false
1564593168,"mitchrichmond23","ricotinhas",true
391136050,"mitchrichmond23","curtisferns",true
487780199,"mitchrichmond23","RighiCarlo",false
1595105012,"mitchrichmond23","Deathrow801",false
28832452,"mitchrichmond23","Topherficke",false
446008938,"mitchrichmond23","CassBullard",false
531609973,"mitchrichmond23","SoaresLopez",true
378390598,"mitchrichmond23","youngphethanext",false
304126205,"mitchrichmond23","lead_pipe_sacto",false
25250576,"mitchrichmond23","Thizboy27",false
1572850346,"mitchrichmond23","KINGSofSacTOWN",true
228601296,"mitchrichmond23","therealjnelly",true
37877881,"mitchrichmond23","jtweezy2502",false
169659322,"mitchrichmond23","LATERALsprewell",false
528073236,"mitchrichmond23","jssavalos063087",false
268286068,"mitchrichmond23","Cedlovesjazz",false
36268391,"mitchrichmond23","Onionfarmer",false
548871046,"mitchrichmond23","alltimegiants",true
575018847,"mitchrichmond23","Paikyboy21",false
1587846199,"mitchrichmond23","916kings49ers",false
34718007,"mitchrichmond23","KINGSLA2014",false
40103104,"mitchrichmond23","bretbair",false
25770679,"mitchrichmond23","TVQUEENP",false
1587212023,"mitchrichmond23","the_cuckoo_024",false
1023605258,"mitchrichmond23","AldrinLopez15",true
486847582,"mitchrichmond23","Trayc0803",false
1586698340,"mitchrichmond23","HoopsPost",false
910585327,"mitchrichmond23","NBASrbija",false
1576132711,"mitchrichmond23","MacRaeKevin",false
857061686,"mitchrichmond23","Twenty3Company",false
552734701,"mitchrichmond23","Jovian00853280",true
713602729,"mitchrichmond23","Cenaryderhardy",true
1584247225,"mitchrichmond23","scottschilleryo",false
1271339828,"mitchrichmond23","witta166",false
1522207400,"mitchrichmond23","jshores76",false
1051333549,"mitchrichmond23","MrKeithJennings",false
1579590548,"mitchrichmond23","cplavin35",false
1582227492,"mitchrichmond23","62shocker",false
27955604,"mitchrichmond23","AUDofficial",false
173996676,"mitchrichmond23","BAgron33",false
437238986,"mitchrichmond23","iriepacsports",false
1581485670,"mitchrichmond23","therealnathan87",false
489082791,"mitchrichmond23","sloyburger",false
1012052407,"mitchrichmond23","eyebeemeeh24",true
493250261,"mitchrichmond23","BillyInNorCal",false
20659424,"mitchrichmond23","jeremybrady25",false
1579991574,"mitchrichmond23","Fully_Souts",false
1579574168,"mitchrichmond23","MikeDfor3",false
1577911476,"mitchrichmond23","talkinsmack23",true
1569036794,"mitchrichmond23","SportsMystic",false
1578955250,"mitchrichmond23","DAR12321",false
32753003,"mitchrichmond23","ELT_Tommy",true
152859170,"mitchrichmond23","SacTwnKing",false
1578329834,"mitchrichmond23","JC_TheSportsGuy",false
311610683,"mitchrichmond23","catronc13",false
1564397257,"mitchrichmond23","NBANews44",false
392397363,"mitchrichmond23","AsmusSHSports",false
33674952,"mitchrichmond23","sact0wnb3ar",true
1568390474,"mitchrichmond23","brfjamaica",false
1568217924,"mitchrichmond23","DjoKenanito",false
1043253248,"mitchrichmond23","mrsbriscoe76",false
538719220,"mitchrichmond23","kengober",true
1434139946,"mitchrichmond23","verndiggity916",false
384133649,"mitchrichmond23","CaseyH777",false
463465891,"mitchrichmond23","rrmaffjr",false
1573895204,"mitchrichmond23","Lakers___Nation",false
1575702006,"mitchrichmond23","_TheMaestro_",false
55386053,"mitchrichmond23","cjamfish",false
15571700,"mitchrichmond23","mhaddad520",false
65166946,"mitchrichmond23","gloritere",true
1574569418,"mitchrichmond23","AllStarEdits",false
1574191860,"mitchrichmond23","madmanmunro",false
1573529071,"mitchrichmond23","BigRobby1",true
137338631,"mitchrichmond23","karvounis27",false
85482894,"mitchrichmond23","omearaj12",false
246321633,"mitchrichmond23","dutchboy2425",false
164454708,"mitchrichmond23","Athletics1989",false
37824825,"mitchrichmond23","5kingsfan",false
1564455174,"mitchrichmond23","eliotweintraub",false
22549409,"mitchrichmond23","JeffVendley",true
341210069,"mitchrichmond23","Mersanary76",true
227036680,"mitchrichmond23","lrodriguez88",false
55072643,"mitchrichmond23","Jerad108",true
501272370,"mitchrichmond23","GetGlicked",true
1571958715,"mitchrichmond23","BenAndEthan",false
434257947,"mitchrichmond23","kdowns835",false
1570911246,"mitchrichmond23","kcwarriorskc",false
169137562,"mitchrichmond23","NBAGold_Dan",false
1218621828,"mitchrichmond23","VladimirSholk",false
502466384,"mitchrichmond23","Steven_Luna_3",true
608891736,"mitchrichmond23","SnakeMGS4",false
761307606,"mitchrichmond23","BodanPavlovski",false
1564944211,"mitchrichmond23","DrewSportsFan",false
1549197211,"mitchrichmond23","raiders916kings",true
1569524707,"mitchrichmond23","NBAFAN4LIFE1",false
883573880,"mitchrichmond23","ar_rubiera",false
374863936,"mitchrichmond23","Lott_Hall",true
436223093,"mitchrichmond23","BretDressler",false
1352520854,"mitchrichmond23","SportsTalk916",true
615359594,"mitchrichmond23","matteuss11",true
304197146,"mitchrichmond23","Denznigga",true
267671435,"mitchrichmond23","miloshbennett",false
1567161469,"mitchrichmond23","statusball14",false
27664261,"mitchrichmond23","Varitech",true
302704070,"mitchrichmond23","DougEnnis",false
479811817,"mitchrichmond23","LustrePG",true
578466306,"mitchrichmond23","MarcosKonstanti",false
59066753,"mitchrichmond23","KingJames_Pinas",true
1565882676,"mitchrichmond23","reggaesand",false
1547272554,"mitchrichmond23","artswarrior2",true
1562374819,"mitchrichmond23","Sheedog23",false
1552607089,"mitchrichmond23","SergySportsguru",true
1311648896,"mitchrichmond23","daddydrr772",false
297126781,"mitchrichmond23","JillAdge",true
1278537960,"mitchrichmond23","Ntecoolio",false
1301279970,"mitchrichmond23","KingsNguyen916",false
1561173488,"mitchrichmond23","AnthonyPescetti",false
22748803,"mitchrichmond23","NaThan_Noah",true
24235377,"mitchrichmond23","DeuceOnTheAir",true
796413210,"mitchrichmond23","TrollTroutman",true
950079656,"mitchrichmond23","gardskull",true
1431237313,"mitchrichmond23","nicholasgoligow",false
1561702249,"mitchrichmond23","ThatNoobTho",false
142412997,"mitchrichmond23","One_Groovy_Dude",true
423773285,"mitchrichmond23","paolacortes94",false
1542350406,"mitchrichmond23","Tdicky55",false
1559770256,"mitchrichmond23","YoungNBAWriter",false
1559646984,"mitchrichmond23","Team19AllStars",true
1406706704,"mitchrichmond23","ItsHarvin",true
1444883346,"mitchrichmond23","DunnDadda",false
27034514,"mitchrichmond23","JohnDSkoglund",true
1382783467,"mitchrichmond23","Madeinutah86",false
1213573123,"mitchrichmond23","mmckinley215",true
61520781,"mitchrichmond23","TheEbonyGenius",true
115458667,"mitchrichmond23","Solly814",true
1552895114,"mitchrichmond23","AbuRemon91",false
55878142,"mitchrichmond23","TheRealMKN",true
283893648,"mitchrichmond23","LittleCHEF22",true
1546953793,"mitchrichmond23","PeteD_Kings",false
414422536,"mitchrichmond23","Macd4217",false
812791584,"mitchrichmond23","gio_ian_96",true
145784830,"mitchrichmond23","SoriaJES",true
1549204140,"mitchrichmond23","BlackHammer82",false
1558479589,"mitchrichmond23","Kingsallday_BK",false
860742450,"mitchrichmond23","biglancer19",false
125085569,"mitchrichmond23","RedCarpetMogul",false
1558133150,"mitchrichmond23","ARivers25Fan",false
108919582,"mitchrichmond23","shukotani",false
1557668396,"mitchrichmond23","BBall_Brooklyn",false
38051734,"mitchrichmond23","1985toForever",true
1557080264,"mitchrichmond23","NBAInfoStats",false
1556597496,"mitchrichmond23","Top_Kicks_",false
53682768,"mitchrichmond23","NateThoreson",false
37394989,"mitchrichmond23","LimoDriverParis",false
27294352,"mitchrichmond23","MilliesMom97",false
1555427431,"mitchrichmond23","beautiful34sexy",false
1461045487,"mitchrichmond23","AirRick003",false
1552268678,"mitchrichmond23","robcao305",true
324296145,"mitchrichmond23","PGiapantzakis",false
621534768,"mitchrichmond23","marknfld5",false
290533343,"mitchrichmond23","Gabymolinamar",false
1533565244,"mitchrichmond23","24TravisA",false
276617664,"mitchrichmond23","tjhoffart",false
1551961244,"mitchrichmond23","Team_BM16",false
1099434433,"mitchrichmond23","Dilmonda",false
1479097892,"mitchrichmond23","Dr_Dank_",false
65677256,"mitchrichmond23","kempdiggs",true
226426824,"mitchrichmond23","thejustinstein",false
613823801,"mitchrichmond23","tylerschmitt14",false
21981225,"mitchrichmond23","MangaTherapy",false
27989717,"mitchrichmond23","sbampfield",true
390521992,"mitchrichmond23","Klasik916",false
735759590,"mitchrichmond23","MountainDewd14",true
201607063,"mitchrichmond23","Letsgokings13",false
88537628,"mitchrichmond23","Justinh_90",false
623993041,"mitchrichmond23","TravisA37",true
130276906,"mitchrichmond23","SactownYeti",false
195687487,"mitchrichmond23","ItsMeAjm",true
265654049,"mitchrichmond23","boristhechicker",false
258607594,"mitchrichmond23","Ms_Espn31",false
1307614328,"mitchrichmond23","MlangeniJ",true
1265753888,"mitchrichmond23","Tswanadesigns",true
14445775,"mitchrichmond23","BrittMichaelian",false
1549384687,"mitchrichmond23","fern1832",false
435301173,"mitchrichmond23","Diamondskillz",true
494530927,"mitchrichmond23","DLeagueWarriors",true
221691782,"mitchrichmond23","baxterpersonnel",true
259995505,"mitchrichmond23","MilesMDaniels",true
103817081,"mitchrichmond23","ryry_abe91",true
495429860,"mitchrichmond23","MWillis93",false
1544875003,"mitchrichmond23","TheGOAT06",false
1544483288,"mitchrichmond23","markfranco95",false
1291728954,"mitchrichmond23","Edo_john98",false
1543322486,"mitchrichmond23","Thaddeus_1",false
1523851670,"mitchrichmond23","Moore6345",false
1542046428,"mitchrichmond23","daanonymousjeet",false
1542556040,"mitchrichmond23","mcstone33",false
1541547266,"mitchrichmond23","heat9898",false
69340818,"mitchrichmond23","bobbymccray",false
1541320448,"mitchrichmond23","nbalove101",false
39878493,"mitchrichmond23","Coldpepper65",true
1539683576,"mitchrichmond23","Larryjaybird",false
1537126465,"mitchrichmond23","NBANews46",false
15745139,"mitchrichmond23","ToddGilmore",false
1519690112,"mitchrichmond23","Markus2421",false
1532282150,"mitchrichmond23","MrT_Malone",false
1004650027,"mitchrichmond23","lakersonly32",false
1535174498,"mitchrichmond23","RodriguezMason2",false
422911101,"mitchrichmond23","mAtT_sTaX",false
32631807,"mitchrichmond23","maafade001",false
1287824462,"mitchrichmond23","kstatestrength",false
43615612,"mitchrichmond23","xanderpr",false
1534330555,"mitchrichmond23","godessofvictry",true
52816463,"mitchrichmond23","sales_master",true
1511875590,"mitchrichmond23","PaulMunda",false
1519246674,"mitchrichmond23","lsdobbi64",false
1526643811,"mitchrichmond23","beyondthejump",false
467158324,"mitchrichmond23","DHamilton43",false
827796152,"mitchrichmond23","janicesimpson16",true
47516057,"mitchrichmond23","Kstatejimi",false
399864543,"mitchrichmond23","AaronHeisler",false
1488067027,"mitchrichmond23","C_Hammer_99",false
1510662708,"mitchrichmond23","ChezLuvnlyf13",false
708466255,"mitchrichmond23","DreyeValenzuela",true
178104440,"mitchrichmond23","dereknorin",false
548973196,"mitchrichmond23","Jkingz062",true
42734123,"mitchrichmond23","YourClavicle",false
1517409120,"mitchrichmond23","davocelticsfan",false
1522299006,"mitchrichmond23","stevencox32",false
742057021,"mitchrichmond23","waynesworld916",false
1523280967,"mitchrichmond23","jordanbaranco",false
1521073962,"mitchrichmond23","Magneto14",false
126383762,"mitchrichmond23","nbacares",false
473914703,"mitchrichmond23","thatguyfromcal",false
1489644768,"mitchrichmond23","GaryGSWfan",false
287739559,"mitchrichmond23","DJDinoPerera",false
30126696,"mitchrichmond23","CiaraMmmm",true
998063058,"mitchrichmond23","BonillaCousins",false
929021486,"mitchrichmond23","briken2577",false
420440222,"mitchrichmond23","CobraDones",false
1255461216,"mitchrichmond23","Manel_basket",false
1511548273,"mitchrichmond23","JimmysTypeRiter",false
487343866,"mitchrichmond23","HyilmazAcikyer",false
739164451,"mitchrichmond23","Z_Deming",true
1103624402,"mitchrichmond23","EngrEleas",true
1515043236,"mitchrichmond23","rcarrera111",false
23092103,"mitchrichmond23","emcameron",true
335956459,"mitchrichmond23","chanitarusso",false
1504592966,"mitchrichmond23","BullsDeRose1",false
132367861,"mitchrichmond23","azemika15",false
147996559,"mitchrichmond23","Chiefkc2000",false
